order_id,order_date,store_id,order_status,payment_method
ORD-0069765,2026-01-10,STO-002,completed,card
ORD-0069766,2026-01-10,STO-002,completed,card
ORD-0069767,2026-01-10,STO-002,completed,card
ORD-0069768,2026-01-10,STO-002,completed,swish
ORD-0069769,2026-01-10,STO-002,completed,card
ORD-0069770,2026-01-10,STO-002,completed,card
ORD-0069771,2026-01-10,STO-002,completed,gift_card
ORD-0069772,2026-01-10,STO-003,completed,card
ORD-0069773,2026-01-10,STO-003,completed,card
ORD-0069774,2026-01-10,STO-003,completed,card
ORD-0069775,2026-01-10,STO-003,completed,swish
ORD-0069776,2026-01-10,STO-003,completed,swish
ORD-0069777,2026-01-10,STO-003,completed,card
ORD-0069778,2026-01-10,STO-003,completed,gift_card
ORD-0069779,2026-01-10,STO-003,completed,card
ORD-0069780,2026-01-10,STO-003,completed,card
ORD-0069781,2026-01-10,UPP-001,completed,card
ORD-0069782,2026-01-10,UPP-001,completed,card
ORD-0069783,2026-01-10,UPP-001,completed,klarna
ORD-0069784,2026-01-10,UPP-001,completed,card
ORD-0069785,2026-01-10,UPP-001,completed,card
ORD-0069786,2026-01-10,UPP-001,completed,card
ORD-0069787,2026-01-10,UPP-001,completed,swish
ORD-0069788,2026-01-10,UPP-002,completed,card
ORD-0069789,2026-01-10,UPP-002,completed,card
ORD-0069790,2026-01-10,UPP-002,completed,card
ORD-0069791,2026-01-10,UPP-002,completed,card
ORD-0069792,2026-01-10,UPP-002,completed,swish
ORD-0069793,2026-01-10,UPP-002,completed,card
ORD-0069794,2026-01-10,UPP-002,completed,swish
ORD-0069795,2026-01-10,UPP-002,completed,card
ORD-0069796,2026-01-10,UPP-002,completed,swish
ORD-0069797,2026-01-10,UPP-003,completed,swish
ORD-0069798,2026-01-10,UPP-003,completed,klarna
ORD-0069799,2026-01-10,UPP-003,completed,card
ORD-0069800,2026-01-10,UPP-003,completed,card
ORD-0069801,2026-01-10,UPP-003,completed,card
ORD-0069802,2026-01-10,GOT-001,completed,swish
ORD-0069803,2026-01-10,GOT-001,completed,card
ORD-0069804,2026-01-10,GOT-001,completed,card
ORD-0069805,2026-01-10,GOT-001,completed,card
ORD-0069806,2026-01-10,GOT-001,completed,gift_card
ORD-0069807,2026-01-10,GOT-001,completed,card
ORD-0069808,2026-01-10,GOT-001,completed,klarna
ORD-0069809,2026-01-10,GOT-001,completed,card
ORD-0069810,2026-01-10,GOT-001,completed,card
ORD-0069811,2026-01-10,GOT-001,completed,card
ORD-0069812,2026-01-10,GOT-001,completed,card
ORD-0069813,2026-01-10,GOT-001,completed,card
ORD-0069814,2026-01-10,GOT-001,completed,swish
ORD-0069815,2026-01-10,GOT-002,completed,card
ORD-0069816,2026-01-10,GOT-002,completed,swish
ORD-0069817,2026-01-10,GOT-002,completed,card
ORD-0069818,2026-01-10,GOT-002,completed,card
ORD-0069819,2026-01-10,GOT-002,completed,card
ORD-0069820,2026-01-10,GOT-002,completed,swish
ORD-0069821,2026-01-10,GOT-002,completed,card
ORD-0069822,2026-01-10,GOT-002,completed,card
ORD-0069823,2026-01-10,GOT-002,completed,card
ORD-0069824,2026-01-10,GOT-002,completed,card
ORD-0069825,2026-01-10,GOT-002,cancelled,card
ORD-0069826,2026-01-10,GOT-002,completed,swish
ORD-0069827,2026-01-10,GOT-003,completed,swish
ORD-0069828,2026-01-10,GOT-003,completed,card
ORD-0069829,2026-01-10,GOT-003,completed,card
ORD-0069830,2026-01-10,GOT-003,completed,card
ORD-0069831,2026-01-10,GOT-003,completed,swish
ORD-0069832,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069833,2026-01-11,ONLINE-SE,completed,card
ORD-0069834,2026-01-11,ONLINE-SE,completed,card
ORD-0069835,2026-01-11,ONLINE-SE,completed,card
ORD-0069836,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069837,2026-01-11,ONLINE-SE,completed,card
ORD-0069838,2026-01-11,ONLINE-SE,completed,swish
ORD-0069839,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069840,2026-01-11,ONLINE-SE,completed,card
ORD-0069841,2026-01-11,ONLINE-SE,completed,card
ORD-0069842,2026-01-11,ONLINE-SE,completed,swish
ORD-0069843,2026-01-11,ONLINE-SE,completed,card
ORD-0069844,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069845,2026-01-11,ONLINE-SE,completed,card
ORD-0069846,2026-01-11,ONLINE-SE,completed,card
ORD-0069847,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069848,2026-01-11,ONLINE-SE,completed,card
ORD-0069849,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069850,2026-01-11,ONLINE-SE,completed,swish
ORD-0069851,2026-01-11,ONLINE-SE,completed,card
ORD-0069852,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069853,2026-01-11,ONLINE-SE,completed,klarna
ORD-0069854,2026-01-11,ONLINE-SE,completed,swish
ORD-0069855,2026-01-11,ONLINE-SE,completed,card
ORD-0069856,2026-01-11,ONLINE-SE,completed,gift_card
ORD-0069857,2026-01-11,ONLINE-SE,completed,swish
ORD-0069858,2026-01-11,STO-001,completed,card
ORD-0069859,2026-01-11,STO-001,completed,swish
ORD-0069860,2026-01-11,STO-001,completed,card
ORD-0069861,2026-01-11,STO-001,completed,swish
ORD-0069862,2026-01-11,STO-001,completed,card
ORD-0069863,2026-01-11,STO-001,completed,card
ORD-0069864,2026-01-11,STO-001,completed,swish
ORD-0069865,2026-01-11,STO-001,completed,swish
ORD-0069866,2026-01-11,STO-001,completed,swish
ORD-0069867,2026-01-11,STO-001,completed,swish
ORD-0069868,2026-01-11,STO-001,completed,card
ORD-0069869,2026-01-11,STO-001,completed,card
ORD-0069870,2026-01-11,STO-001,completed,card
ORD-0069871,2026-01-11,STO-001,completed,swish
ORD-0069872,2026-01-11,STO-002,completed,klarna
ORD-0069873,2026-01-11,STO-002,completed,swish
ORD-0069874,2026-01-11,STO-002,completed,card
ORD-0069875,2026-01-11,STO-002,completed,card
ORD-0069876,2026-01-11,STO-002,completed,swish
ORD-0069877,2026-01-11,STO-002,completed,swish
ORD-0069878,2026-01-11,STO-002,completed,swish
ORD-0069879,2026-01-11,STO-002,completed,klarna
ORD-0069880,2026-01-11,STO-002,completed,card
ORD-0069881,2026-01-11,STO-002,completed,swish
ORD-0069882,2026-01-11,STO-002,completed,card
ORD-0069883,2026-01-11,STO-002,completed,card
ORD-0069884,2026-01-11,STO-002,completed,swish
ORD-0069885,2026-01-11,STO-002,completed,card
ORD-0069886,2026-01-11,STO-002,completed,card
ORD-0069887,2026-01-11,STO-003,completed,swish
ORD-0069888,2026-01-11,STO-003,completed,card
ORD-0069889,2026-01-11,STO-003,completed,card
ORD-0069890,2026-01-11,STO-003,completed,swish
ORD-0069891,2026-01-11,STO-003,completed,swish
ORD-0069892,2026-01-11,STO-003,completed,card
ORD-0069893,2026-01-11,STO-003,completed,swish
ORD-0069894,2026-01-11,STO-003,completed,swish
ORD-0069895,2026-01-11,STO-003,completed,card
ORD-0069896,2026-01-11,STO-003,completed,swish
ORD-0069897,2026-01-11,UPP-001,completed,card
ORD-0069898,2026-01-11,UPP-001,completed,swish
ORD-0069899,2026-01-11,UPP-001,completed,klarna
ORD-0069900,2026-01-11,UPP-001,completed,swish
ORD-0069901,2026-01-11,UPP-001,completed,card
ORD-0069902,2026-01-11,UPP-001,completed,card
ORD-0069903,2026-01-11,UPP-001,completed,card
ORD-0069904,2026-01-11,UPP-001,completed,card
ORD-0069905,2026-01-11,UPP-001,completed,swish
ORD-0069906,2026-01-11,UPP-002,completed,swish
ORD-0069907,2026-01-11,UPP-002,completed,gift_card
ORD-0069908,2026-01-11,UPP-002,completed,swish
ORD-0069909,2026-01-11,UPP-002,completed,swish
ORD-0069910,2026-01-11,UPP-002,completed,swish
ORD-0069911,2026-01-11,UPP-002,completed,card
ORD-0069912,2026-01-11,UPP-002,completed,card
ORD-0069913,2026-01-11,UPP-002,completed,card
ORD-0069914,2026-01-11,UPP-003,completed,gift_card
ORD-0069915,2026-01-11,UPP-003,completed,card
ORD-0069916,2026-01-11,UPP-003,completed,swish
ORD-0069917,2026-01-11,UPP-003,completed,card
ORD-0069918,2026-01-11,UPP-003,completed,swish
ORD-0069919,2026-01-11,GOT-001,completed,card
ORD-0069920,2026-01-11,GOT-001,completed,card
ORD-0069921,2026-01-11,GOT-001,completed,card
ORD-0069922,2026-01-11,GOT-001,completed,card
ORD-0069923,2026-01-11,GOT-001,completed,card
ORD-0069924,2026-01-11,GOT-001,completed,card
ORD-0069925,2026-01-11,GOT-001,completed,swish
ORD-0069926,2026-01-11,GOT-001,completed,swish
ORD-0069927,2026-01-11,GOT-001,completed,gift_card
ORD-0069928,2026-01-11,GOT-002,completed,klarna
ORD-0069929,2026-01-11,GOT-002,completed,swish
ORD-0069930,2026-01-11,GOT-002,completed,swish
ORD-0069931,2026-01-11,GOT-002,completed,swish
ORD-0069932,2026-01-11,GOT-002,completed,card
ORD-0069933,2026-01-11,GOT-002,completed,klarna
ORD-0069934,2026-01-11,GOT-002,completed,card
ORD-0069935,2026-01-11,GOT-002,completed,card
ORD-0069936,2026-01-11,GOT-002,completed,gift_card
ORD-0069937,2026-01-11,GOT-002,completed,card
ORD-0069938,2026-01-11,GOT-002,completed,swish
ORD-0069939,2026-01-11,GOT-002,completed,card
ORD-0069940,2026-01-11,GOT-002,completed,swish
ORD-0069941,2026-01-11,GOT-002,completed,gift_card
ORD-0069942,2026-01-11,GOT-002,completed,swish
ORD-0069943,2026-01-11,GOT-002,completed,swish
ORD-0069944,2026-01-11,GOT-003,completed,card
ORD-0069945,2026-01-11,GOT-003,cancelled,card
ORD-0069946,2026-01-11,GOT-003,completed,card
ORD-0069947,2026-01-11,GOT-003,completed,card
ORD-0069948,2026-01-11,GOT-003,completed,card
ORD-0069949,2026-01-11,GOT-003,completed,card
ORD-0069950,2026-01-11,GOT-003,completed,card
ORD-0069951,2026-01-11,GOT-003,completed,swish
ORD-0069952,2026-01-12,ONLINE-SE,completed,card
ORD-0069953,2026-01-12,ONLINE-SE,completed,card
ORD-0069954,2026-01-12,ONLINE-SE,completed,card
ORD-0069955,2026-01-12,ONLINE-SE,completed,swish
ORD-0069956,2026-01-12,ONLINE-SE,completed,card
ORD-0069957,2026-01-12,ONLINE-SE,completed,card
ORD-0069958,2026-01-12,ONLINE-SE,completed,klarna
ORD-0069959,2026-01-12,ONLINE-SE,completed,klarna
ORD-0069960,2026-01-12,ONLINE-SE,completed,swish
ORD-0069961,2026-01-12,ONLINE-SE,completed,card
ORD-0069962,2026-01-12,ONLINE-SE,completed,gift_card
ORD-0069963,2026-01-12,ONLINE-SE,completed,klarna
ORD-0069964,2026-01-12,ONLINE-SE,completed,card
ORD-0069965,2026-01-12,ONLINE-SE,completed,klarna
ORD-0069966,2026-01-12,ONLINE-SE,completed,gift_card
ORD-0069967,2026-01-12,ONLINE-SE,completed,klarna
ORD-0069968,2026-01-12,STO-001,completed,gift_card
ORD-0069969,2026-01-12,STO-001,cancelled,klarna
ORD-0069970,2026-01-12,STO-001,completed,swish
ORD-0069971,2026-01-12,STO-001,completed,swish
ORD-0069972,2026-01-12,STO-001,completed,klarna
ORD-0069973,2026-01-12,STO-001,completed,klarna
ORD-0069974,2026-01-12,STO-001,completed,card
ORD-0069975,2026-01-12,STO-001,completed,swish
ORD-0069976,2026-01-12,STO-001,completed,swish
ORD-0069977,2026-01-12,STO-001,completed,swish
ORD-0069978,2026-01-12,STO-001,completed,gift_card
ORD-0069979,2026-01-12,STO-001,cancelled,card
ORD-0069980,2026-01-12,STO-001,completed,swish
ORD-0069981,2026-01-12,STO-001,completed,swish
ORD-0069982,2026-01-12,STO-002,completed,swish
ORD-0069983,2026-01-12,STO-002,completed,swish
ORD-0069984,2026-01-12,STO-002,completed,card
ORD-0069985,2026-01-12,STO-002,completed,swish
ORD-0069986,2026-01-12,STO-002,completed,swish
ORD-0069987,2026-01-12,STO-002,completed,swish
ORD-0069988,2026-01-12,STO-002,completed,card
ORD-0069989,2026-01-12,STO-002,completed,swish
ORD-0069990,2026-01-12,STO-002,completed,card
ORD-0069991,2026-01-12,STO-003,completed,swish
ORD-0069992,2026-01-12,STO-003,completed,gift_card
ORD-0069993,2026-01-12,STO-003,completed,swish
ORD-0069994,2026-01-12,STO-003,completed,card
ORD-0069995,2026-01-12,STO-003,completed,swish
ORD-0069996,2026-01-12,STO-003,completed,klarna
ORD-0069997,2026-01-12,STO-003,completed,card
ORD-0069998,2026-01-12,UPP-001,completed,swish
ORD-0069999,2026-01-12,UPP-001,completed,gift_card
ORD-0070000,2026-01-12,UPP-001,completed,klarna
ORD-0070001,2026-01-12,UPP-001,completed,swish
ORD-0070002,2026-01-12,UPP-001,completed,card
ORD-0070003,2026-01-12,UPP-001,completed,card
ORD-0070004,2026-01-12,UPP-001,completed,swish
ORD-0070005,2026-01-12,UPP-002,completed,klarna
ORD-0070006,2026-01-12,UPP-002,completed,card
ORD-0070007,2026-01-12,UPP-002,completed,swish
ORD-0070008,2026-01-12,UPP-002,completed,gift_card
ORD-0070009,2026-01-12,UPP-002,completed,klarna
ORD-0070010,2026-01-12,UPP-002,completed,card
ORD-0070011,2026-01-12,UPP-003,completed,card
ORD-0070012,2026-01-12,UPP-003,completed,card
ORD-0070013,2026-01-12,UPP-003,completed,swish
ORD-0070014,2026-01-12,UPP-003,completed,card
ORD-0070015,2026-01-12,UPP-003,completed,gift_card
ORD-0070016,2026-01-12,GOT-001,completed,card
ORD-0070017,2026-01-12,GOT-001,completed,card
ORD-0070018,2026-01-12,GOT-001,completed,card
ORD-0070019,2026-01-12,GOT-001,completed,swish
ORD-0070020,2026-01-12,GOT-001,completed,card
ORD-0070021,2026-01-12,GOT-001,completed,klarna
ORD-0070022,2026-01-12,GOT-001,completed,card
ORD-0070023,2026-01-12,GOT-002,completed,card
ORD-0070024,2026-01-12,GOT-002,completed,card
ORD-0070025,2026-01-12,GOT-002,completed,card
ORD-0070026,2026-01-12,GOT-002,completed,card
ORD-0070027,2026-01-12,GOT-002,completed,card
ORD-0070028,2026-01-12,GOT-002,completed,klarna
ORD-0070029,2026-01-12,GOT-002,completed,swish
ORD-0070030,2026-01-12,GOT-002,completed,gift_card
ORD-0070031,2026-01-12,GOT-002,completed,card
ORD-0070032,2026-01-12,GOT-003,completed,card
ORD-0070033,2026-01-12,GOT-003,completed,klarna
ORD-0070034,2026-01-12,GOT-003,completed,swish
ORD-0070035,2026-01-12,GOT-003,completed,gift_card
ORD-0070036,2026-01-12,GOT-003,completed,card
ORD-0070037,2026-01-12,GOT-003,completed,card
ORD-0070038,2026-01-13,ONLINE-SE,completed,card
ORD-0070039,2026-01-13,ONLINE-SE,completed,card
ORD-0070040,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070041,2026-01-13,ONLINE-SE,completed,card
ORD-0070042,2026-01-13,ONLINE-SE,completed,gift_card
ORD-0070043,2026-01-13,ONLINE-SE,completed,gift_card
ORD-0070044,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070045,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070046,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070047,2026-01-13,ONLINE-SE,completed,swish
ORD-0070048,2026-01-13,ONLINE-SE,completed,card
ORD-0070049,2026-01-13,ONLINE-SE,cancelled,card
ORD-0070050,2026-01-13,ONLINE-SE,completed,card
ORD-0070051,2026-01-13,ONLINE-SE,completed,swish
ORD-0070052,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070053,2026-01-13,ONLINE-SE,completed,card
ORD-0070054,2026-01-13,ONLINE-SE,completed,card
ORD-0070055,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070056,2026-01-13,ONLINE-SE,completed,gift_card
ORD-0070057,2026-01-13,ONLINE-SE,completed,klarna
ORD-0070058,2026-01-13,STO-001,completed,swish
ORD-0070059,2026-01-13,STO-001,completed,swish
ORD-0070060,2026-01-13,STO-001,completed,swish
ORD-0070061,2026-01-13,STO-001,completed,klarna
ORD-0070062,2026-01-13,STO-001,completed,swish
ORD-0070063,2026-01-13,STO-001,completed,card
ORD-0070064,2026-01-13,STO-001,cancelled,gift_card
ORD-0070065,2026-01-13,STO-001,completed,card
ORD-0070066,2026-01-13,STO-001,completed,swish
ORD-0070067,2026-01-13,STO-001,completed,card
ORD-0070068,2026-01-13,STO-001,completed,swish
ORD-0070069,2026-01-13,STO-001,completed,card
ORD-0070070,2026-01-13,STO-001,completed,card
ORD-0070071,2026-01-13,STO-002,completed,card
ORD-0070072,2026-01-13,STO-002,cancelled,swish
ORD-0070073,2026-01-13,STO-002,completed,card
ORD-0070074,2026-01-13,STO-002,completed,card
ORD-0070075,2026-01-13,STO-002,completed,card
ORD-0070076,2026-01-13,STO-002,completed,swish
ORD-0070077,2026-01-13,STO-002,completed,card
ORD-0070078,2026-01-13,STO-002,completed,swish
ORD-0070079,2026-01-13,STO-002,completed,card
ORD-0070080,2026-01-13,STO-002,completed,card
ORD-0070081,2026-01-13,STO-002,completed,swish
ORD-0070082,2026-01-13,STO-003,completed,swish
ORD-0070083,2026-01-13,STO-003,completed,card
ORD-0070084,2026-01-13,STO-003,completed,card
ORD-0070085,2026-01-13,STO-003,completed,card
ORD-0070086,2026-01-13,STO-003,completed,swish
ORD-0070087,2026-01-13,STO-003,completed,card
ORD-0070088,2026-01-13,UPP-001,completed,swish
ORD-0070089,2026-01-13,UPP-001,completed,card
ORD-0070090,2026-01-13,UPP-001,completed,card
ORD-0070091,2026-01-13,UPP-001,completed,gift_card
ORD-0070092,2026-01-13,UPP-001,completed,card
ORD-0070093,2026-01-13,UPP-001,completed,card
ORD-0070094,2026-01-13,UPP-001,completed,card
ORD-0070095,2026-01-13,UPP-001,completed,swish
ORD-0070096,2026-01-13,UPP-002,completed,swish
ORD-0070097,2026-01-13,UPP-002,completed,card
ORD-0070098,2026-01-13,UPP-002,completed,swish
ORD-0070099,2026-01-13,UPP-002,completed,card
ORD-0070100,2026-01-13,UPP-002,completed,card
ORD-0070101,2026-01-13,UPP-003,completed,swish
ORD-0070102,2026-01-13,UPP-003,completed,swish
ORD-0070103,2026-01-13,UPP-003,completed,card
ORD-0070104,2026-01-13,UPP-003,completed,swish
ORD-0070105,2026-01-13,GOT-001,completed,klarna
ORD-0070106,2026-01-13,GOT-001,completed,card
ORD-0070107,2026-01-13,GOT-001,completed,gift_card
ORD-0070108,2026-01-13,GOT-001,completed,card
ORD-0070109,2026-01-13,GOT-001,completed,klarna
ORD-0070110,2026-01-13,GOT-001,completed,card
ORD-0070111,2026-01-13,GOT-001,completed,swish
ORD-0070112,2026-01-13,GOT-001,completed,gift_card
ORD-0070113,2026-01-13,GOT-002,completed,card
ORD-0070114,2026-01-13,GOT-002,completed,swish
ORD-0070115,2026-01-13,GOT-002,completed,card
ORD-0070116,2026-01-13,GOT-002,completed,swish
ORD-0070117,2026-01-13,GOT-002,completed,swish
ORD-0070118,2026-01-13,GOT-002,completed,klarna
ORD-0070119,2026-01-13,GOT-002,completed,swish
ORD-0070120,2026-01-13,GOT-003,completed,card
ORD-0070121,2026-01-13,GOT-003,completed,card
ORD-0070122,2026-01-13,GOT-003,completed,swish
ORD-0070123,2026-01-13,GOT-003,completed,swish
ORD-0070124,2026-01-13,GOT-003,completed,swish
ORD-0070125,2026-01-13,GOT-003,cancelled,swish
ORD-0070126,2026-01-13,GOT-003,completed,card
ORD-0070127,2026-01-13,GOT-003,completed,swish
ORD-0070128,2026-01-13,GOT-003,completed,swish
ORD-0070129,2026-01-14,ONLINE-SE,completed,card
ORD-0070130,2026-01-14,ONLINE-SE,completed,card
ORD-0070131,2026-01-14,ONLINE-SE,completed,swish
ORD-0070132,2026-01-14,ONLINE-SE,completed,card
ORD-0070133,2026-01-14,ONLINE-SE,completed,card
ORD-0070134,2026-01-14,ONLINE-SE,completed,klarna
ORD-0070135,2026-01-14,ONLINE-SE,completed,card
ORD-0070136,2026-01-14,ONLINE-SE,completed,swish
ORD-0070137,2026-01-14,ONLINE-SE,completed,swish
ORD-0070138,2026-01-14,ONLINE-SE,completed,card
ORD-0070139,2026-01-14,ONLINE-SE,completed,gift_card
ORD-0070140,2026-01-14,ONLINE-SE,completed,card
ORD-0070141,2026-01-14,ONLINE-SE,completed,swish
ORD-0070142,2026-01-14,ONLINE-SE,completed,gift_card
ORD-0070143,2026-01-14,ONLINE-SE,completed,gift_card
ORD-0070144,2026-01-14,ONLINE-SE,completed,klarna
ORD-0070145,2026-01-14,ONLINE-SE,completed,card
ORD-0070146,2026-01-14,ONLINE-SE,completed,klarna
ORD-0070147,2026-01-14,ONLINE-SE,completed,card
ORD-0070148,2026-01-14,STO-001,completed,card
ORD-0070149,2026-01-14,STO-001,completed,swish
ORD-0070150,2026-01-14,STO-001,completed,klarna
ORD-0070151,2026-01-14,STO-001,completed,swish
ORD-0070152,2026-01-14,STO-001,completed,card
ORD-0070153,2026-01-14,STO-001,completed,card
ORD-0070154,2026-01-14,STO-001,completed,card
ORD-0070155,2026-01-14,STO-001,completed,card
ORD-0070156,2026-01-14,STO-001,completed,card
ORD-0070157,2026-01-14,STO-001,completed,swish
ORD-0070158,2026-01-14,STO-001,completed,card
ORD-0070159,2026-01-14,STO-001,completed,klarna
ORD-0070160,2026-01-14,STO-002,completed,card
ORD-0070161,2026-01-14,STO-002,completed,swish
ORD-0070162,2026-01-14,STO-002,completed,klarna
ORD-0070163,2026-01-14,STO-002,completed,card
ORD-0070164,2026-01-14,STO-002,cancelled,card
ORD-0070165,2026-01-14,STO-002,completed,card
ORD-0070166,2026-01-14,STO-002,completed,card
ORD-0070167,2026-01-14,STO-002,completed,swish
ORD-0070168,2026-01-14,STO-002,completed,card
ORD-0070169,2026-01-14,STO-003,completed,klarna
ORD-0070170,2026-01-14,STO-003,completed,card
ORD-0070171,2026-01-14,STO-003,completed,card
ORD-0070172,2026-01-14,STO-003,cancelled,card
ORD-0070173,2026-01-14,STO-003,completed,swish
ORD-0070174,2026-01-14,STO-003,completed,swish
ORD-0070175,2026-01-14,STO-003,completed,klarna
ORD-0070176,2026-01-14,STO-003,completed,swish
ORD-0070177,2026-01-14,STO-003,completed,swish
ORD-0070178,2026-01-14,UPP-001,completed,card
ORD-0070179,2026-01-14,UPP-001,completed,card
ORD-0070180,2026-01-14,UPP-001,completed,card
ORD-0070181,2026-01-14,UPP-001,completed,card
ORD-0070182,2026-01-14,UPP-001,completed,card
ORD-0070183,2026-01-14,UPP-001,completed,klarna
ORD-0070184,2026-01-14,UPP-002,completed,swish
ORD-0070185,2026-01-14,UPP-002,completed,card
ORD-0070186,2026-01-14,UPP-002,completed,card
ORD-0070187,2026-01-14,UPP-002,completed,card
ORD-0070188,2026-01-14,UPP-002,cancelled,swish
ORD-0070189,2026-01-14,UPP-002,completed,gift_card
ORD-0070190,2026-01-14,UPP-002,completed,card
ORD-0070191,2026-01-14,UPP-003,completed,card
ORD-0070192,2026-01-14,UPP-003,completed,gift_card
ORD-0070193,2026-01-14,UPP-003,completed,card
ORD-0070194,2026-01-14,UPP-003,completed,card
ORD-0070195,2026-01-14,UPP-003,completed,card
ORD-0070196,2026-01-14,GOT-001,completed,gift_card
ORD-0070197,2026-01-14,GOT-001,completed,klarna
ORD-0070198,2026-01-14,GOT-001,completed,card
ORD-0070199,2026-01-14,GOT-001,completed,card
ORD-0070200,2026-01-14,GOT-001,completed,card
ORD-0070201,2026-01-14,GOT-001,completed,card
ORD-0070202,2026-01-14,GOT-001,completed,card
ORD-0070203,2026-01-14,GOT-001,completed,swish
ORD-0070204,2026-01-14,GOT-001,completed,card
ORD-0070205,2026-01-14,GOT-002,completed,card
ORD-0070206,2026-01-14,GOT-002,completed,klarna
ORD-0070207,2026-01-14,GOT-002,completed,swish
ORD-0070208,2026-01-14,GOT-002,completed,card
ORD-0070209,2026-01-14,GOT-002,completed,swish
ORD-0070210,2026-01-14,GOT-002,completed,klarna
ORD-0070211,2026-01-14,GOT-002,completed,klarna
ORD-0070212,2026-01-14,GOT-002,completed,swish
ORD-0070213,2026-01-14,GOT-002,completed,swish
ORD-0070214,2026-01-14,GOT-002,completed,swish
ORD-0070215,2026-01-14,GOT-003,completed,card
ORD-0070216,2026-01-14,GOT-003,completed,card
ORD-0070217,2026-01-14,GOT-003,completed,card
ORD-0070218,2026-01-14,GOT-003,completed,swish
ORD-0070219,2026-01-14,GOT-003,completed,swish
ORD-0070220,2026-01-15,ONLINE-SE,completed,card
ORD-0070221,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070222,2026-01-15,ONLINE-SE,completed,card
ORD-0070223,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070224,2026-01-15,ONLINE-SE,completed,gift_card
ORD-0070225,2026-01-15,ONLINE-SE,completed,card
ORD-0070226,2026-01-15,ONLINE-SE,completed,card
ORD-0070227,2026-01-15,ONLINE-SE,completed,swish
ORD-0070228,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070229,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070230,2026-01-15,ONLINE-SE,completed,gift_card
ORD-0070231,2026-01-15,ONLINE-SE,completed,gift_card
ORD-0070232,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070233,2026-01-15,ONLINE-SE,completed,card
ORD-0070234,2026-01-15,ONLINE-SE,completed,klarna
ORD-0070235,2026-01-15,ONLINE-SE,completed,card
ORD-0070236,2026-01-15,ONLINE-SE,completed,swish
ORD-0070237,2026-01-15,ONLINE-SE,completed,swish
ORD-0070238,2026-01-15,ONLINE-SE,completed,card
ORD-0070239,2026-01-15,ONLINE-SE,completed,swish
ORD-0070240,2026-01-15,ONLINE-SE,completed,gift_card
ORD-0070241,2026-01-15,ONLINE-SE,completed,card
ORD-0070242,2026-01-15,STO-001,completed,swish
ORD-0070243,2026-01-15,STO-001,completed,card
ORD-0070244,2026-01-15,STO-001,completed,card
ORD-0070245,2026-01-15,STO-001,completed,card
ORD-0070246,2026-01-15,STO-001,completed,klarna
ORD-0070247,2026-01-15,STO-001,completed,swish
ORD-0070248,2026-01-15,STO-001,completed,card
ORD-0070249,2026-01-15,STO-001,completed,card
ORD-0070250,2026-01-15,STO-001,completed,card
ORD-0070251,2026-01-15,STO-001,completed,card
ORD-0070252,2026-01-15,STO-001,completed,card
ORD-0070253,2026-01-15,STO-002,completed,card
ORD-0070254,2026-01-15,STO-002,completed,card
ORD-0070255,2026-01-15,STO-002,completed,gift_card
ORD-0070256,2026-01-15,STO-002,completed,klarna
ORD-0070257,2026-01-15,STO-002,completed,card
ORD-0070258,2026-01-15,STO-002,completed,card
ORD-0070259,2026-01-15,STO-002,completed,swish
ORD-0070260,2026-01-15,STO-002,completed,klarna
ORD-0070261,2026-01-15,STO-002,completed,card
ORD-0070262,2026-01-15,STO-003,completed,klarna
ORD-0070263,2026-01-15,STO-003,completed,swish
ORD-0070264,2026-01-15,STO-003,completed,klarna
ORD-0070265,2026-01-15,STO-003,completed,swish
ORD-0070266,2026-01-15,STO-003,completed,swish
ORD-0070267,2026-01-15,STO-003,completed,swish
ORD-0070268,2026-01-15,STO-003,completed,card
ORD-0070269,2026-01-15,UPP-001,completed,swish
ORD-0070270,2026-01-15,UPP-001,cancelled,card
ORD-0070271,2026-01-15,UPP-001,completed,klarna
ORD-0070272,2026-01-15,UPP-001,completed,klarna
ORD-0070273,2026-01-15,UPP-001,completed,card
ORD-0070274,2026-01-15,UPP-001,completed,card
ORD-0070275,2026-01-15,UPP-001,cancelled,swish
ORD-0070276,2026-01-15,UPP-002,completed,swish
ORD-0070277,2026-01-15,UPP-002,completed,card
ORD-0070278,2026-01-15,UPP-002,completed,card
ORD-0070279,2026-01-15,UPP-002,completed,card
